instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,off_balance_type,notional_amount,draw_down_probability,expiry_date,settlement_date,derivative_type,pay_leg_currency,receive_leg_currency,pay_leg_amount,receive_leg_amount,is_payer,utilized_amount,available_amount,data_source,version
OFF_BAL_00000104,off_balance,99999,430203793.29456043,RUB,2024-10-16,,0.12842330103159638,CPTY_OFF_BAL_0104,bank,2024-12-31,swap,430203793.29456043,,2026-11-05,2026-11-05,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00000105,off_balance,99999,940962885.7006978,RUB,2024-12-27,,,CPTY_OFF_BAL_0105,bank,2024-12-31,credit_line,940962885.7006978,0.2140181172421091,2026-11-16,,,,,,,,137970938.68339217,802991947.0173056,mock_generator,1.0
OFF_BAL_00000106,off_balance,99999,49138447.50378678,RUB,2024-11-04,,,CPTY_OFF_BAL_0106,corporate,2024-12-31,guarantee,49138447.50378678,0.384301775722816,2027-08-17,,,,,,,,2961373.426094527,46177074.077692255,mock_generator,1.0
OFF_BAL_00000107,off_balance,99999,12256829.973591257,RUB,2024-09-05,,,CPTY_OFF_BAL_0107,bank,2024-12-31,guarantee,12256829.973591257,0.3085735141646253,2027-03-28,,,,,,,,5628270.761812753,6628559.211778504,mock_generator,1.0
OFF_BAL_00000108,off_balance,99999,40298157.58678884,RUB,2024-08-14,,,CPTY_OFF_BAL_0108,corporate,2024-12-31,forward,40298157.58678884,,2026-09-30,2026-09-30,FX_FORWARD,RUB,EUR,40298157.58678884,447757.306519876,,,,mock_generator,1.0
OFF_BAL_00000109,off_balance,99999,1000000.0,RUB,2024-12-24,,,CPTY_OFF_BAL_0109,corporate,2024-12-31,credit_line,1000000.0,0.5543970383563135,2027-07-31,,,,,,,,92336.86797287317,907663.1320271268,mock_generator,1.0
OFF_BAL_00000110,off_balance,99999,2548026488.8711667,RUB,2024-10-16,,0.07692163196621617,CPTY_OFF_BAL_0110,bank,2024-12-31,swap,2548026488.8711667,,2025-04-06,2025-04-06,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00000111,off_balance,99999,34441028.20125945,RUB,2024-10-29,,,CPTY_OFF_BAL_0111,bank,2024-12-31,credit_line,34441028.20125945,0.43283558845576053,2026-06-06,,,,,,,,431682.55767712195,34009345.64358233,mock_generator,1.0
OFF_BAL_00000112,off_balance,99999,1079205.6970447418,RUB,2024-11-15,,,CPTY_OFF_BAL_0112,bank,2024-12-31,guarantee,1079205.6970447418,0.419796168011911,2025-08-14,,,,,,,,54137.812819021914,1025067.88422572,mock_generator,1.0
OFF_BAL_00000113,off_balance,99999,157091.81305533162,USD,2024-12-18,,,CPTY_OFF_BAL_0113,bank,2024-12-31,guarantee,157091.81305533162,0.5315168436554747,2026-07-29,,,,,,,,58319.13778710769,98772.67526822392,mock_generator,1.0
OFF_BAL_00000114,off_balance,99999,196604.10865758755,USD,2024-10-29,,,CPTY_OFF_BAL_0114,bank,2024-12-31,forward,196604.10865758755,,2026-09-12,2026-09-12,FX_FORWARD,USD,EUR,196604.10865758755,16711349.235894943,,,,mock_generator,1.0
OFF_BAL_00000115,off_balance,99999,2534650.2087358045,USD,2024-11-27,,0.11447701523977206,CPTY_OFF_BAL_0115,bank,2024-12-31,swap,2534650.2087358045,,2026-05-06,2026-05-06,IRS,USD,USD,,,False,,,mock_generator,1.0
OFF_BAL_00000116,off_balance,99999,84684356.12869859,RUB,2024-08-29,,,CPTY_OFF_BAL_0116,corporate,2024-12-31,guarantee,84684356.12869859,0.4755656586840887,2026-05-16,,,,,,,,24300275.91772429,60384080.2109743,mock_generator,1.0
OFF_BAL_00000117,off_balance,99999,80947914.00164099,RUB,2024-12-12,,,CPTY_OFF_BAL_0117,bank,2024-12-31,credit_line,80947914.00164099,0.5418534767907079,2026-09-19,,,,,,,,24670095.119124476,56277818.88251652,mock_generator,1.0
OFF_BAL_00000118,off_balance,99999,38881.28229980923,EUR,2024-07-29,,,CPTY_OFF_BAL_0118,bank,2024-12-31,guarantee,38881.28229980923,0.5898351267286257,2025-07-17,,,,,,,,9717.664660224767,29163.617639584463,mock_generator,1.0
OFF_BAL_00000119,off_balance,99999,49581477.35120192,RUB,2024-08-13,,0.12171514577682432,CPTY_OFF_BAL_0119,bank,2024-12-31,swap,49581477.35120192,,2025-04-26,2025-04-26,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00000120,off_balance,99999,506651.76661622245,EUR,2024-10-25,,,CPTY_OFF_BAL_0120,bank,2024-12-31,guarantee,506651.76661622245,0.44335131473709416,2027-11-22,,,,,,,,8153.390580072972,498498.37603614945,mock_generator,1.0
OFF_BAL_00000121,off_balance,99999,117647.05882352941,EUR,2024-10-10,,,CPTY_OFF_BAL_0121,corporate,2024-12-31,forward,117647.05882352941,,2026-08-10,2026-08-10,FX_FORWARD,EUR,USD,117647.05882352941,10000000.0,,,,mock_generator,1.0
OFF_BAL_00000122,off_balance,99999,9771442.32020782,RUB,2024-10-21,,,CPTY_OFF_BAL_0122,bank,2024-12-31,credit_line,9771442.32020782,0.556752111831415,2027-05-14,,,,,,,,1723007.8809073465,8048434.439300473,mock_generator,1.0
OFF_BAL_00000123,off_balance,99999,161767.35747446248,USD,2024-07-16,,,CPTY_OFF_BAL_0123,corporate,2024-12-31,credit_line,161767.35747446248,0.2825138842116858,2027-01-09,,,,,,,,68376.88580907843,93390.47166538404,mock_generator,1.0
OFF_BAL_00000124,off_balance,99999,17264592.114530805,RUB,2024-11-21,,,CPTY_OFF_BAL_0124,bank,2024-12-31,credit_line,17264592.114530805,0.5508840413844309,2025-07-29,,,,,,,,49562.33125776747,17215029.783273038,mock_generator,1.0
OFF_BAL_00000125,off_balance,99999,124963.00381576143,EUR,2024-10-29,,,CPTY_OFF_BAL_0125,corporate,2024-12-31,guarantee,124963.00381576143,0.40758031497155706,2025-10-31,,,,,,,,5379.103434607705,119583.90038115373,mock_generator,1.0
OFF_BAL_00000126,off_balance,99999,21188636.24833696,RUB,2024-09-20,,0.10026082586256399,CPTY_OFF_BAL_0126,corporate,2024-12-31,swap,21188636.24833696,,2026-12-03,2026-12-03,IRS,RUB,RUB,,,True,,,mock_generator,1.0
OFF_BAL_00000127,off_balance,99999,11559665.9290612,USD,2024-10-15,,,CPTY_OFF_BAL_0127,corporate,2024-12-31,forward,11559665.9290612,,2026-10-14,2026-10-14,FX_FORWARD,USD,EUR,11559665.9290612,982571603.9702021,,,,mock_generator,1.0
OFF_BAL_00000128,off_balance,99999,37780084.12372505,RUB,2024-12-02,,,CPTY_OFF_BAL_0128,government,2024-12-31,forward,37780084.12372505,,2025-02-17,2025-02-17,FX_FORWARD,RUB,USD,37780084.12372505,444471.57792617707,,,,mock_generator,1.0
OFF_BAL_00000129,off_balance,99999,1377540976.1737943,RUB,2024-07-24,,,CPTY_OFF_BAL_0129,corporate,2024-12-31,credit_line,1377540976.1737943,0.28845477814306636,2026-04-22,,,,,,,,57324849.38597873,1320216126.7878156,mock_generator,1.0
OFF_BAL_00000130,off_balance,99999,13203833.350140298,RUB,2024-08-08,,,CPTY_OFF_BAL_0130,corporate,2024-12-31,credit_line,13203833.350140298,0.33201115228247885,2026-12-29,,,,,,,,6408173.5490777595,6795659.801062538,mock_generator,1.0
OFF_BAL_00000131,off_balance,99999,105125706.5360548,RUB,2024-10-07,,,CPTY_OFF_BAL_0131,bank,2024-12-31,guarantee,105125706.5360548,0.510155693817157,2026-01-29,,,,,,,,9307657.148732351,95818049.38732246,mock_generator,1.0
OFF_BAL_00000132,off_balance,99999,9669454.95613919,RUB,2024-07-29,,,CPTY_OFF_BAL_0132,bank,2024-12-31,credit_line,9669454.95613919,0.4963018660164114,2027-01-22,,,,,,,,3722382.6973635396,5947072.2587756505,mock_generator,1.0
OFF_BAL_00000133,off_balance,99999,117647.05882352941,EUR,2024-12-14,,,CPTY_OFF_BAL_0133,bank,2024-12-31,forward,117647.05882352941,,2025-08-14,2025-08-14,FX_FORWARD,EUR,USD,117647.05882352941,10000000.0,,,,mock_generator,1.0
OFF_BAL_00000134,off_balance,99999,12411595.540265603,RUB,2024-12-31,,,CPTY_OFF_BAL_0134,corporate,2024-12-31,guarantee,12411595.540265603,0.5818395511749304,2026-11-03,,,,,,,,4909614.694794629,7501980.845470974,mock_generator,1.0
OFF_BAL_00000135,off_balance,99999,35193.996211482154,USD,2024-10-08,,,CPTY_OFF_BAL_0135,bank,2024-12-31,guarantee,35193.996211482154,0.4876804403268847,2025-12-10,,,,,,,,10743.348899061293,24450.64731242086,mock_generator,1.0
OFF_BAL_00000136,off_balance,99999,132088017.8255413,RUB,2024-09-22,,0.12844964532732817,CPTY_OFF_BAL_0136,corporate,2024-12-31,swap,132088017.8255413,,2025-11-19,2025-11-19,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00000137,off_balance,99999,8359196.562838752,RUB,2024-08-06,,,CPTY_OFF_BAL_0137,bank,2024-12-31,credit_line,8359196.562838752,0.20259078181482756,2025-06-05,,,,,,,,3800328.240646067,4558868.322192685,mock_generator,1.0
OFF_BAL_00000138,off_balance,99999,36242009.168015055,RUB,2024-09-07,,,CPTY_OFF_BAL_0138,bank,2024-12-31,guarantee,36242009.168015055,0.3919254421387025,2027-07-03,,,,,,,,15597606.889718499,20644402.278296556,mock_generator,1.0
OFF_BAL_00000139,off_balance,99999,305161767.45233774,RUB,2024-11-14,,,CPTY_OFF_BAL_0139,government,2024-12-31,credit_line,305161767.45233774,0.5133987500361219,2027-03-05,,,,,,,,2305318.0382866245,302856449.4140511,mock_generator,1.0
OFF_BAL_00000140,off_balance,99999,37980494.08493752,RUB,2024-12-23,,,CPTY_OFF_BAL_0140,bank,2024-12-31,credit_line,37980494.08493752,0.2965696075158931,2025-04-14,,,,,,,,15757019.369042229,22223474.71589529,mock_generator,1.0
OFF_BAL_00000141,off_balance,99999,154627.0134076003,EUR,2024-10-05,,,CPTY_OFF_BAL_0141,corporate,2024-12-31,guarantee,154627.0134076003,0.5537388580731042,2026-10-22,,,,,,,,71033.69174762358,83593.3216599767,mock_generator,1.0
OFF_BAL_00000142,off_balance,99999,141017.6827551321,EUR,2024-10-22,,,CPTY_OFF_BAL_0142,government,2024-12-31,credit_line,141017.6827551321,0.5081688091592329,2026-04-23,,,,,,,,22548.797095478512,118468.88565965358,mock_generator,1.0
OFF_BAL_00000143,off_balance,99999,141829.30658624237,USD,2024-07-26,,,CPTY_OFF_BAL_0143,bank,2024-12-31,guarantee,141829.30658624237,0.5044476308220587,2026-12-25,,,,,,,,23513.14291765121,118316.16366859115,mock_generator,1.0
OFF_BAL_00000144,off_balance,99999,49514.12956819099,USD,2024-09-10,,,CPTY_OFF_BAL_0144,corporate,2024-12-31,guarantee,49514.12956819099,0.4395249500836568,2026-06-29,,,,,,,,5636.9592740133985,43877.170294177595,mock_generator,1.0
OFF_BAL_00000145,off_balance,99999,13083.864092870394,EUR,2024-10-07,,,CPTY_OFF_BAL_0145,bank,2024-12-31,guarantee,13083.864092870394,0.31096544627624584,2026-06-22,,,,,,,,2167.08320271164,10916.780890158754,mock_generator,1.0
OFF_BAL_00000146,off_balance,99999,18846864.657644995,RUB,2024-11-02,,,CPTY_OFF_BAL_0146,bank,2024-12-31,guarantee,18846864.657644995,0.5908637069600906,2026-11-13,,,,,,,,6899810.848936327,11947053.808708668,mock_generator,1.0
OFF_BAL_00000147,off_balance,99999,91643.39307391211,EUR,2024-11-12,,,CPTY_OFF_BAL_0147,corporate,2024-12-31,guarantee,91643.39307391211,0.546264466133753,2026-10-03,,,,,,,,40977.16990708167,50666.223166830445,mock_generator,1.0
OFF_BAL_00000148,off_balance,99999,43636.15387285853,EUR,2024-09-29,,,CPTY_OFF_BAL_0148,corporate,2024-12-31,credit_line,43636.15387285853,0.4573852232310069,2027-03-09,,,,,,,,9426.360465952255,34209.793406906276,mock_generator,1.0
OFF_BAL_00000149,off_balance,99999,12743760.862328487,RUB,2024-11-02,,,CPTY_OFF_BAL_0149,corporate,2024-12-31,guarantee,12743760.862328487,0.5584248977729381,2027-01-08,,,,,,,,3935086.4804105037,8808674.381917983,mock_generator,1.0
OFF_BAL_00000150,off_balance,99999,10000000.0,RUB,2024-12-13,,,CPTY_OFF_BAL_0150,corporate,2024-12-31,forward,10000000.0,,2025-02-13,2025-02-13,FX_FORWARD,RUB,EUR,10000000.0,111111.11111111111,,,,mock_generator,1.0
OFF_BAL_00000151,off_balance,99999,622182319.2185496,RUB,2024-12-03,,,CPTY_OFF_BAL_0151,bank,2024-12-31,guarantee,622182319.2185496,0.2964907253389403,2027-10-16,,,,,,,,303124929.73612976,319057389.48241985,mock_generator,1.0
OFF_BAL_00000152,off_balance,99999,98594.30694619086,USD,2024-11-13,,,CPTY_OFF_BAL_0152,bank,2024-12-31,credit_line,98594.30694619086,0.20431596307119917,2025-05-11,,,,,,,,15398.317047641738,83195.98989854912,mock_generator,1.0
OFF_BAL_00000153,off_balance,99999,47242995.81575037,RUB,2024-09-08,,,CPTY_OFF_BAL_0153,bank,2024-12-31,credit_line,47242995.81575037,0.3236688830992039,2027-06-14,,,,,,,,6210743.575987397,41032252.23976297,mock_generator,1.0
OFF_BAL_00000154,off_balance,99999,178621390.88676974,RUB,2024-09-26,,,CPTY_OFF_BAL_0154,corporate,2024-12-31,guarantee,178621390.88676974,0.2553901057968627,2027-05-30,,,,,,,,49649138.25402437,128972252.63274537,mock_generator,1.0
OFF_BAL_00000155,off_balance,99999,117647.05882352941,USD,2024-12-28,,,CPTY_OFF_BAL_0155,bank,2024-12-31,forward,117647.05882352941,,2026-07-14,2026-07-14,FX_FORWARD,USD,EUR,117647.05882352941,10000000.0,,,,mock_generator,1.0
OFF_BAL_00000156,off_balance,99999,66783294.783359796,RUB,2024-12-21,,0.0733372723005604,CPTY_OFF_BAL_0156,corporate,2024-12-31,swap,66783294.783359796,,2025-04-27,2025-04-27,IRS,RUB,RUB,,,True,,,mock_generator,1.0
OFF_BAL_00000157,off_balance,99999,145401.0401235324,EUR,2024-12-16,,,CPTY_OFF_BAL_0157,corporate,2024-12-31,guarantee,145401.0401235324,0.29538247599162115,2027-10-24,,,,,,,,55271.588427919305,90129.4516956131,mock_generator,1.0
OFF_BAL_00000158,off_balance,99999,441409.19348263944,USD,2024-10-03,,,CPTY_OFF_BAL_0158,corporate,2024-12-31,credit_line,441409.19348263944,0.22085119608943923,2026-07-30,,,,,,,,141053.52721370736,300355.66626893205,mock_generator,1.0
OFF_BAL_00000159,off_balance,99999,10000000.0,RUB,2024-08-31,,0.14805506652365003,CPTY_OFF_BAL_0159,corporate,2024-12-31,swap,10000000.0,,2025-11-28,2025-11-28,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00000160,off_balance,99999,3771340.306417773,RUB,2024-11-07,,,CPTY_OFF_BAL_0160,corporate,2024-12-31,guarantee,3771340.306417773,0.40684413949356485,2025-10-11,,,,,,,,1863445.2082434082,1907895.0981743648,mock_generator,1.0
OFF_BAL_00000161,off_balance,99999,1000000.0,RUB,2024-12-26,,,CPTY_OFF_BAL_0161,government,2024-12-31,credit_line,1000000.0,0.5289775304459138,2027-07-03,,,,,,,,255872.56371372298,744127.436286277,mock_generator,1.0
OFF_BAL_00000162,off_balance,99999,189453.83571639674,USD,2024-09-17,,,CPTY_OFF_BAL_0162,bank,2024-12-31,guarantee,189453.83571639674,0.2358997852033408,2027-04-23,,,,,,,,59493.865625334925,129959.97009106181,mock_generator,1.0
OFF_BAL_00000163,off_balance,99999,28890952.187321942,RUB,2024-10-21,,,CPTY_OFF_BAL_0163,bank,2024-12-31,forward,28890952.187321942,,2026-04-15,2026-04-15,FX_FORWARD,RUB,EUR,28890952.187321942,321010.5798591327,,,,mock_generator,1.0
OFF_BAL_00000164,off_balance,99999,1381305.9037271484,USD,2024-09-23,,0.06211811080030817,CPTY_OFF_BAL_0164,corporate,2024-12-31,swap,1381305.9037271484,,2025-03-15,2025-03-15,IRS,USD,USD,,,False,,,mock_generator,1.0
OFF_BAL_00000165,off_balance,99999,8030439.775260585,RUB,2024-12-17,,,CPTY_OFF_BAL_0165,bank,2024-12-31,credit_line,8030439.775260585,0.2590851624236065,2025-05-14,,,,,,,,921724.0800013669,7108715.695259218,mock_generator,1.0
OFF_BAL_00000166,off_balance,99999,11764.70588235294,USD,2024-10-10,,,CPTY_OFF_BAL_0166,bank,2024-12-31,guarantee,11764.70588235294,0.5362502573396557,2025-04-01,,,,,,,,5810.22535438961,5954.48052796333,mock_generator,1.0
OFF_BAL_00000167,off_balance,99999,8230864.255274007,RUB,2024-07-10,,,CPTY_OFF_BAL_0167,corporate,2024-12-31,guarantee,8230864.255274007,0.511430142094776,2025-11-30,,,,,,,,2749599.597159222,5481264.658114785,mock_generator,1.0
OFF_BAL_00000168,off_balance,99999,1965775.713508246,RUB,2024-12-22,,,CPTY_OFF_BAL_0168,corporate,2024-12-31,credit_line,1965775.713508246,0.3685217540551568,2026-12-15,,,,,,,,32581.975191813846,1933193.738316432,mock_generator,1.0
OFF_BAL_00000169,off_balance,99999,5247172.817543628,RUB,2024-10-03,,,CPTY_OFF_BAL_0169,corporate,2024-12-31,guarantee,5247172.817543628,0.28876656882906676,2025-08-23,,,,,,,,337862.6812876606,4909310.136255967,mock_generator,1.0
OFF_BAL_00000170,off_balance,99999,3484308222.661672,RUB,2024-11-11,,,CPTY_OFF_BAL_0170,corporate,2024-12-31,credit_line,3484308222.661672,0.3632039916182657,2026-03-06,,,,,,,,211603658.29847008,3272704564.363202,mock_generator,1.0
OFF_BAL_00000171,off_balance,99999,17613.228164600914,USD,2024-08-15,,,CPTY_OFF_BAL_0171,corporate,2024-12-31,credit_line,17613.228164600914,0.2872044594249348,2025-10-25,,,,,,,,3977.1749877446246,13636.05317685629,mock_generator,1.0
OFF_BAL_00000172,off_balance,99999,612682.6897484575,USD,2024-12-05,,,CPTY_OFF_BAL_0172,corporate,2024-12-31,credit_line,612682.6897484575,0.21285233472996215,2027-03-29,,,,,,,,123854.80608657193,488827.8836618856,mock_generator,1.0
OFF_BAL_00000173,off_balance,99999,15507636.818262568,RUB,2024-12-19,,,CPTY_OFF_BAL_0173,corporate,2024-12-31,guarantee,15507636.818262568,0.5743507215402746,2026-04-07,,,,,,,,4434937.854889268,11072698.9633733,mock_generator,1.0
OFF_BAL_00000174,off_balance,99999,83979899.28421807,RUB,2024-12-26,,,CPTY_OFF_BAL_0174,bank,2024-12-31,forward,83979899.28421807,,2026-12-25,2026-12-25,FX_FORWARD,RUB,EUR,83979899.28421807,933109.9920468675,,,,mock_generator,1.0
OFF_BAL_00000175,off_balance,99999,194437.85374413093,USD,2024-09-13,,,CPTY_OFF_BAL_0175,corporate,2024-12-31,guarantee,194437.85374413093,0.2100166444119514,2027-12-21,,,,,,,,30459.596281926446,163978.2574622045,mock_generator,1.0
OFF_BAL_00000176,off_balance,99999,73347.68831833081,USD,2024-10-11,,,CPTY_OFF_BAL_0176,corporate,2024-12-31,credit_line,73347.68831833081,0.26498158915563047,2027-12-23,,,,,,,,30608.884305681786,42738.80401264902,mock_generator,1.0
OFF_BAL_00000177,off_balance,99999,22820.44976491627,EUR,2024-09-12,,,CPTY_OFF_BAL_0177,bank,2024-12-31,guarantee,22820.44976491627,0.3886638771577295,2025-08-08,,,,,,,,10475.290127047836,12345.159637868433,mock_generator,1.0
OFF_BAL_00000178,off_balance,99999,299815333.3054734,RUB,2024-12-31,,,CPTY_OFF_BAL_0178,corporate,2024-12-31,guarantee,299815333.3054734,0.44419133746122974,2026-07-27,,,,,,,,96307554.46986245,203507778.83561093,mock_generator,1.0
OFF_BAL_00000179,off_balance,99999,733852.4013120075,EUR,2024-09-06,,0.14979639141268825,CPTY_OFF_BAL_0179,bank,2024-12-31,swap,733852.4013120075,,2025-07-31,2025-07-31,IRS,EUR,EUR,,,True,,,mock_generator,1.0
OFF_BAL_00000180,off_balance,99999,8799257.408603083,RUB,2024-07-16,,,CPTY_OFF_BAL_0180,bank,2024-12-31,credit_line,8799257.408603083,0.42873489316342384,2026-06-08,,,,,,,,4025377.1776648317,4773880.230938252,mock_generator,1.0
OFF_BAL_00000181,off_balance,99999,754243280.51334,RUB,2024-11-13,,0.1469399717592903,CPTY_OFF_BAL_0181,government,2024-12-31,swap,754243280.51334,,2026-08-15,2026-08-15,IRS,RUB,RUB,,,True,,,mock_generator,1.0
OFF_BAL_00000182,off_balance,99999,9184903.34462926,RUB,2024-12-18,,,CPTY_OFF_BAL_0182,corporate,2024-12-31,credit_line,9184903.34462926,0.48994295729632237,2026-03-26,,,,,,,,2416458.597630715,6768444.746998545,mock_generator,1.0
OFF_BAL_00000183,off_balance,99999,42884071.28183379,RUB,2024-10-21,,0.12661132954493332,CPTY_OFF_BAL_0183,bank,2024-12-31,swap,42884071.28183379,,2026-05-28,2026-05-28,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00000184,off_balance,99999,200209.26768990268,USD,2024-11-27,,,CPTY_OFF_BAL_0184,bank,2024-12-31,credit_line,200209.26768990268,0.40871088676021755,2027-01-27,,,,,,,,3390.9510517402514,196818.31663816245,mock_generator,1.0
OFF_BAL_00000185,off_balance,99999,106272.95897158685,EUR,2024-10-17,,,CPTY_OFF_BAL_0185,bank,2024-12-31,guarantee,106272.95897158685,0.5914139524639126,2026-10-20,,,,,,,,43413.49245518795,62859.4665163989,mock_generator,1.0
OFF_BAL_00000186,off_balance,99999,662682.8607202772,USD,2024-07-05,,0.08316954292157895,CPTY_OFF_BAL_0186,corporate,2024-12-31,swap,662682.8607202772,,2025-09-26,2025-09-26,IRS,USD,USD,,,True,,,mock_generator,1.0
OFF_BAL_00000187,off_balance,99999,84161973.74810451,RUB,2024-08-19,,0.14662538229881478,CPTY_OFF_BAL_0187,bank,2024-12-31,swap,84161973.74810451,,2025-07-23,2025-07-23,IRS,RUB,RUB,,,False,,,mock_generator,1.0
OFF_BAL_00000188,off_balance,99999,1338608449.855793,RUB,2024-07-20,,,CPTY_OFF_BAL_0188,bank,2024-12-31,guarantee,1338608449.855793,0.2809916688032864,2027-04-23,,,,,,,,525970378.3831529,812638071.47264,mock_generator,1.0
OFF_BAL_00000189,off_balance,99999,153881.04441200956,USD,2024-09-09,,0.0516411323466962,CPTY_OFF_BAL_0189,corporate,2024-12-31,swap,153881.04441200956,,2025-08-02,2025-08-02,IRS,USD,USD,,,True,,,mock_generator,1.0
OFF_BAL_00000190,off_balance,99999,6382306.590961705,USD,2024-07-26,,,CPTY_OFF_BAL_0190,bank,2024-12-31,guarantee,6382306.590961705,0.5644895982671171,2027-09-04,,,,,,,,1734821.9660719612,4647484.6248897435,mock_generator,1.0
OFF_BAL_00000191,off_balance,99999,15014185.44736062,RUB,2024-11-02,,,CPTY_OFF_BAL_0191,corporate,2024-12-31,guarantee,15014185.44736062,0.3400760803491579,2026-11-07,,,,,,,,5248009.839526577,9766175.607834043,mock_generator,1.0
OFF_BAL_00000192,off_balance,99999,85206.15850856608,EUR,2024-11-25,,,CPTY_OFF_BAL_0192,bank,2024-12-31,guarantee,85206.15850856608,0.48000700854022893,2027-12-12,,,,,,,,21005.409568433697,64200.748940132384,mock_generator,1.0
OFF_BAL_00000193,off_balance,99999,1882857.6581052942,EUR,2024-12-06,,,CPTY_OFF_BAL_0193,corporate,2024-12-31,forward,1882857.6581052942,,2026-11-08,2026-11-08,FX_FORWARD,EUR,RUB,1882857.6581052942,169457189.22947648,,,,mock_generator,1.0
OFF_BAL_00000194,off_balance,99999,88578.69190324482,USD,2024-08-02,,,CPTY_OFF_BAL_0194,bank,2024-12-31,credit_line,88578.69190324482,0.33455814954242125,2025-08-07,,,,,,,,42860.554061063376,45718.137842181444,mock_generator,1.0
OFF_BAL_00000195,off_balance,99999,27357748.42004403,RUB,2024-10-08,,,CPTY_OFF_BAL_0195,bank,2024-12-31,guarantee,27357748.42004403,0.24772656654269345,2026-09-30,,,,,,,,4246560.527095754,23111187.892948277,mock_generator,1.0
OFF_BAL_00000196,off_balance,99999,118456960.17844108,RUB,2024-12-21,,,CPTY_OFF_BAL_0196,corporate,2024-12-31,credit_line,118456960.17844108,0.47030292365027543,2026-12-25,,,,,,,,17403827.594637875,101053132.5838032,mock_generator,1.0
