instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,account_type,correspondent_bank,is_required_reserve,data_source,version
CORR_ACC_00000148,correspondent_account,30102,53496141.98212722,RUB,2018-06-10,,0.0003961641752375198,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000149,correspondent_account,30109,11365381.058613172,RUB,2017-04-01,,0.000800397630948017,BANK_149,bank,2024-12-31,nostro,Bank_149,False,mock_generator,1.0
CORR_ACC_00000150,correspondent_account,30110,3401656.6541258595,RUB,2018-08-31,,0.00016707345306083655,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000151,correspondent_account,30110,-626223.7905489616,USD,2023-04-02,,0.00022546239977422013,BANK_001,bank,2024-12-31,loro,Bank_001,False,mock_generator,1.0
CORR_ACC_00000152,correspondent_account,30109,-50000.0,RUB,2023-01-23,,0.0007466341540953867,BANK_002,bank,2024-12-31,loro,Bank_002,False,mock_generator,1.0
CORR_ACC_00000153,correspondent_account,30109,-5843163.134536328,EUR,2018-07-01,,0.0005074822918046323,BANK_003,bank,2024-12-31,loro,Bank_003,False,mock_generator,1.0
CORR_ACC_00000154,correspondent_account,30110,-37160402.140423484,RUB,2015-08-15,,0.00028962643150437007,BANK_004,bank,2024-12-31,loro,Bank_004,False,mock_generator,1.0
CORR_ACC_00000155,correspondent_account,30114,-8794.13356886097,EUR,2022-07-01,,0.0006659803237029712,BANK_005,bank,2024-12-31,loro,Bank_005,False,mock_generator,1.0
CORR_ACC_00000156,correspondent_account,30109,144201309.52341142,RUB,2021-08-19,,0.000150183900660401,BANK_006,bank,2024-12-31,nostro,Bank_006,False,mock_generator,1.0
CORR_ACC_00000157,correspondent_account,30109,-135308.2342741018,USD,2019-09-28,,0.00020718047526965336,BANK_007,bank,2024-12-31,loro,Bank_007,False,mock_generator,1.0
CORR_ACC_00000158,correspondent_account,30110,61942292.23277548,RUB,2018-08-14,,0.00026400747825659364,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000159,correspondent_account,30102,-2100825.5556859826,RUB,2017-08-27,,1.54992504051239e-05,BANK_009,bank,2024-12-31,loro,Bank_009,False,mock_generator,1.0
CORR_ACC_00000160,correspondent_account,30110,72106.59483104036,USD,2022-04-13,,0.0001452177597920472,BANK_010,bank,2024-12-31,nostro,Bank_010,False,mock_generator,1.0
CORR_ACC_00000161,correspondent_account,30102,10000000.0,RUB,2018-08-18,,0.0008999799626845379,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000162,correspondent_account,30102,184401035.8893393,RUB,2020-05-16,,0.00038061280519873024,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000163,correspondent_account,30114,128228261.07711549,RUB,2017-04-11,,0.00015649735037295655,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000164,correspondent_account,30114,-7029.823704008613,USD,2015-08-09,,0.00019841641004538058,BANK_014,bank,2024-12-31,loro,Bank_014,False,mock_generator,1.0
CORR_ACC_00000165,correspondent_account,30114,-12230423.766539352,RUB,2021-11-17,,0.0007682878566222659,BANK_015,bank,2024-12-31,loro,Bank_015,False,mock_generator,1.0
CORR_ACC_00000166,correspondent_account,30102,2170715.2431904324,RUB,2016-11-15,,0.0007292359207352477,BANK_016,bank,2024-12-31,nostro,Bank_016,False,mock_generator,1.0
CORR_ACC_00000167,correspondent_account,30109,-5448048.526123896,RUB,2018-05-28,,0.0005744609457020516,BANK_017,bank,2024-12-31,loro,Bank_017,False,mock_generator,1.0
CORR_ACC_00000168,correspondent_account,30114,97200919.1372267,RUB,2021-10-10,,2.1839455804396724e-05,BANK_018,bank,2024-12-31,nostro,Bank_018,False,mock_generator,1.0
CORR_ACC_00000169,correspondent_account,30102,37055514.364210166,RUB,2019-08-22,,0.0007155722346182694,BANK_019,bank,2024-12-31,nostro,Bank_019,False,mock_generator,1.0
CORR_ACC_00000170,correspondent_account,30114,10000000.0,RUB,2015-03-23,,0.0008369639518870946,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000171,correspondent_account,30102,-9267.556107317605,USD,2020-05-29,,0.0006159071979696032,BANK_021,bank,2024-12-31,loro,Bank_021,False,mock_generator,1.0
CORR_ACC_00000172,correspondent_account,30109,29387525.095223207,RUB,2019-11-03,,0.0003065134827150635,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000173,correspondent_account,30109,36186.25562930854,USD,2019-01-03,,0.0008605562637927608,BANK_023,bank,2024-12-31,nostro,Bank_023,False,mock_generator,1.0
CORR_ACC_00000174,correspondent_account,30110,19516834.078248385,RUB,2016-08-06,,0.0009014451054664657,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000175,correspondent_account,30110,1312798.042197315,USD,2018-02-19,,0.0008298558759992046,BANK_025,bank,2024-12-31,nostro,Bank_025,False,mock_generator,1.0
CORR_ACC_00000176,correspondent_account,30114,2732.373853796801,EUR,2018-04-27,,5.1582000645581165e-05,BANK_026,bank,2024-12-31,nostro,Bank_026,False,mock_generator,1.0
CORR_ACC_00000177,correspondent_account,30102,58430.268700165216,EUR,2016-07-18,,0.0005053172636758707,BANK_027,bank,2024-12-31,nostro,Bank_027,False,mock_generator,1.0
CORR_ACC_00000178,correspondent_account,30110,-195174.20764947066,USD,2022-10-04,,0.0006784634314961694,BANK_028,bank,2024-12-31,loro,Bank_028,False,mock_generator,1.0
CORR_ACC_00000179,correspondent_account,30110,-123943.36202743642,USD,2024-02-04,,0.00022682243064438057,BANK_029,bank,2024-12-31,loro,Bank_029,False,mock_generator,1.0
CORR_ACC_00000180,correspondent_account,30114,-829742.6739776653,RUB,2021-06-18,,0.000381742162275163,BANK_030,bank,2024-12-31,loro,Bank_030,False,mock_generator,1.0
CORR_ACC_00000181,correspondent_account,30102,-2128679.99741959,RUB,2017-06-11,,0.0006786813875547298,BANK_031,bank,2024-12-31,loro,Bank_031,False,mock_generator,1.0
CORR_ACC_00000182,correspondent_account,30109,-25877823.358293932,RUB,2021-10-06,,0.0007890009838055375,BANK_032,bank,2024-12-31,loro,Bank_032,False,mock_generator,1.0
CORR_ACC_00000183,correspondent_account,30110,334991.029531896,CNY,2020-09-20,,0.0006720920050591227,BANK_033,bank,2024-12-31,nostro,Bank_033,False,mock_generator,1.0
CORR_ACC_00000184,correspondent_account,30110,34094.26511490729,USD,2018-10-18,,0.0008940341391531506,BANK_034,bank,2024-12-31,nostro,Bank_034,False,mock_generator,1.0
CORR_ACC_00000185,correspondent_account,30110,1671566.7135243944,RUB,2023-04-30,,0.0009469912720583573,BANK_035,bank,2024-12-31,nostro,Bank_035,False,mock_generator,1.0
CORR_ACC_00000186,correspondent_account,30110,21146731.890648212,RUB,2016-06-02,,1.0088524380414966e-05,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000187,correspondent_account,30102,4709106.304859429,RUB,2020-05-18,,0.0005446824530805123,BANK_037,bank,2024-12-31,nostro,Bank_037,False,mock_generator,1.0
CORR_ACC_00000188,correspondent_account,30114,-2558329.1726403576,RUB,2015-01-12,,0.0008036279173482746,BANK_038,bank,2024-12-31,loro,Bank_038,False,mock_generator,1.0
CORR_ACC_00000189,correspondent_account,30110,46779.2256985267,EUR,2019-05-12,,0.0006112917320352618,BANK_039,bank,2024-12-31,nostro,Bank_039,False,mock_generator,1.0
CORR_ACC_00000190,correspondent_account,30102,-47038.70213356688,USD,2018-02-27,,0.0008013307930518143,BANK_040,bank,2024-12-31,loro,Bank_040,False,mock_generator,1.0
CORR_ACC_00000191,correspondent_account,30114,57267837.42632318,RUB,2019-12-29,,0.0009460425026003251,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000192,correspondent_account,30109,1051030.775164969,CNY,2016-11-21,,0.0005689911725653913,BANK_042,bank,2024-12-31,nostro,Bank_042,False,mock_generator,1.0
CORR_ACC_00000193,correspondent_account,30102,205773.05501763505,USD,2019-02-15,,0.0001238088089881443,BANK_043,bank,2024-12-31,nostro,Bank_043,False,mock_generator,1.0
CORR_ACC_00000194,correspondent_account,30109,-431975354.29401684,RUB,2023-03-02,,0.0004039207151206668,BANK_044,bank,2024-12-31,loro,Bank_044,False,mock_generator,1.0
CORR_ACC_00000195,correspondent_account,30110,-1120204.5068399257,RUB,2024-05-28,,0.00014313225482238867,BANK_045,bank,2024-12-31,loro,Bank_045,False,mock_generator,1.0
CORR_ACC_00000196,correspondent_account,30102,19864599.306240007,RUB,2015-11-02,,0.0001677574590610661,BANK_046,bank,2024-12-31,nostro,Bank_046,False,mock_generator,1.0
CORR_ACC_00000197,correspondent_account,30114,-268463408.1495606,RUB,2018-12-22,,0.0006005429252602678,BANK_047,bank,2024-12-31,loro,Bank_047,False,mock_generator,1.0
CORR_ACC_00000198,correspondent_account,30110,46640541.91635358,RUB,2022-12-11,,0.0005045187629135675,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000199,correspondent_account,30110,52907354.36129766,RUB,2017-11-26,,0.00012050886876322797,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000200,correspondent_account,30102,-2029806.169474928,RUB,2021-10-26,,0.0009889894771372898,BANK_050,bank,2024-12-31,loro,Bank_050,False,mock_generator,1.0
CORR_ACC_00000201,correspondent_account,30109,44354535.62294242,RUB,2019-08-25,,0.0002987791234916151,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000202,correspondent_account,30109,27192510.973779093,RUB,2017-03-14,,0.0009279264431628369,BANK_052,bank,2024-12-31,nostro,Bank_052,False,mock_generator,1.0
CORR_ACC_00000203,correspondent_account,30109,-406085.27218551066,USD,2015-11-14,,0.0005522432086382553,BANK_053,bank,2024-12-31,loro,Bank_053,False,mock_generator,1.0
CORR_ACC_00000204,correspondent_account,30114,10000000.0,RUB,2018-02-05,,0.0009883099136892026,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000205,correspondent_account,30110,-8379816.728743172,RUB,2022-07-19,,0.0007802556418406597,BANK_055,bank,2024-12-31,loro,Bank_055,False,mock_generator,1.0
CORR_ACC_00000206,correspondent_account,30114,4728493.983802486,RUB,2021-12-25,,0.00040330989911321717,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000207,correspondent_account,30114,14076295.500882935,RUB,2016-10-25,,0.0002981978838617022,BANK_057,bank,2024-12-31,nostro,Bank_057,False,mock_generator,1.0
CORR_ACC_00000208,correspondent_account,30102,20855.16365653481,EUR,2022-05-03,,0.0006273902490885272,BANK_058,bank,2024-12-31,nostro,Bank_058,False,mock_generator,1.0
CORR_ACC_00000209,correspondent_account,30114,7469179.582880586,RUB,2019-07-28,,0.0009927408309208252,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000210,correspondent_account,30114,1614761.7852246491,RUB,2018-08-17,,0.00017867717773996128,BANK_060,bank,2024-12-31,nostro,Bank_060,False,mock_generator,1.0
CORR_ACC_00000211,correspondent_account,30109,-120333.85012500724,USD,2018-07-14,,0.000581595809433213,BANK_061,bank,2024-12-31,loro,Bank_061,False,mock_generator,1.0
CORR_ACC_00000212,correspondent_account,30114,-204350.86480633318,USD,2020-12-27,,0.0008503104620044828,BANK_062,bank,2024-12-31,loro,Bank_062,False,mock_generator,1.0
CORR_ACC_00000213,correspondent_account,30102,44807923.314178005,RUB,2016-09-07,,7.09826678776826e-05,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000214,correspondent_account,30110,97870543.09904394,RUB,2015-11-05,,0.0007257554898928097,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000215,correspondent_account,30102,198183891.43883258,RUB,2023-02-22,,0.0005211181773934621,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000216,correspondent_account,30110,-244849.3182907461,RUB,2019-04-05,,0.0001236749716410788,BANK_066,bank,2024-12-31,loro,Bank_066,False,mock_generator,1.0
CORR_ACC_00000217,correspondent_account,30110,-1442500.8552510592,USD,2018-07-08,,0.0006849259633997593,BANK_067,bank,2024-12-31,loro,Bank_067,False,mock_generator,1.0
CORR_ACC_00000218,correspondent_account,30109,23504.55114579267,USD,2022-10-22,,0.0007262178991675293,BANK_068,bank,2024-12-31,nostro,Bank_068,False,mock_generator,1.0
CORR_ACC_00000219,correspondent_account,30102,46450047.66498897,RUB,2017-10-15,,0.0007961832724495777,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000220,correspondent_account,30109,-2093289.0005840124,RUB,2018-04-04,,0.0008837489033679663,BANK_070,bank,2024-12-31,loro,Bank_070,False,mock_generator,1.0
CORR_ACC_00000221,correspondent_account,30109,-91505.83219668147,USD,2019-12-26,,0.0009191515919519201,BANK_071,bank,2024-12-31,loro,Bank_071,False,mock_generator,1.0
CORR_ACC_00000222,correspondent_account,30110,-582093.5828151259,EUR,2019-01-26,,0.00010573530120781493,BANK_072,bank,2024-12-31,loro,Bank_072,False,mock_generator,1.0
CORR_ACC_00000223,correspondent_account,30114,54309629.670125395,RUB,2021-03-13,,0.00022475221983653758,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000224,correspondent_account,30114,39598153.56471999,RUB,2018-06-17,,0.0005820376251278245,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000225,correspondent_account,30109,29735612.26657639,RUB,2020-04-08,,0.00029885141405871775,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000226,correspondent_account,30102,15644241.157400114,RUB,2019-08-02,,8.173023042130556e-05,BANK_076,bank,2024-12-31,nostro,Bank_076,False,mock_generator,1.0
CORR_ACC_00000227,correspondent_account,30109,18493982.98064648,RUB,2018-06-21,,0.0006232237657058875,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000228,correspondent_account,30109,103225350.12842186,RUB,2016-10-05,,0.0009183320359968047,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000229,correspondent_account,30102,-1174266.0714286433,RUB,2018-03-29,,0.0007975389899725264,BANK_079,bank,2024-12-31,loro,Bank_079,False,mock_generator,1.0
CORR_ACC_00000230,correspondent_account,30110,1139464.1026875996,USD,2019-12-04,,0.0008356462867944947,BANK_080,bank,2024-12-31,nostro,Bank_080,False,mock_generator,1.0
CORR_ACC_00000231,correspondent_account,30109,-186512.74276807724,EUR,2021-08-04,,0.0009836208186905834,BANK_081,bank,2024-12-31,loro,Bank_081,False,mock_generator,1.0
CORR_ACC_00000232,correspondent_account,30110,652433.5602838319,EUR,2015-09-16,,0.00028528490173376975,BANK_082,bank,2024-12-31,nostro,Bank_082,False,mock_generator,1.0
CORR_ACC_00000233,correspondent_account,30109,65686275.44603359,RUB,2022-12-23,,0.0004608650445781892,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000234,correspondent_account,30114,313395.91291058564,RUB,2016-09-26,,0.0005352654466749305,BANK_084,bank,2024-12-31,nostro,Bank_084,False,mock_generator,1.0
CORR_ACC_00000235,correspondent_account,30114,-230132914.88485524,RUB,2019-11-10,,0.0001075356141627123,BANK_085,bank,2024-12-31,loro,Bank_085,False,mock_generator,1.0
CORR_ACC_00000236,correspondent_account,30109,1122578.4592279696,USD,2016-09-06,,2.9768528527310713e-05,BANK_086,bank,2024-12-31,nostro,Bank_086,False,mock_generator,1.0
CORR_ACC_00000237,correspondent_account,30110,8889.34463744927,EUR,2015-05-17,,0.0002233412381237211,BANK_087,bank,2024-12-31,nostro,Bank_087,False,mock_generator,1.0
CORR_ACC_00000238,correspondent_account,30114,1211.2659149518936,USD,2022-03-30,,0.000656821743580001,BANK_088,bank,2024-12-31,nostro,Bank_088,False,mock_generator,1.0
CORR_ACC_00000239,correspondent_account,30110,20256964.850117084,RUB,2020-08-02,,0.0007319601527573644,BANK_089,bank,2024-12-31,nostro,Bank_089,False,mock_generator,1.0
CORR_ACC_00000240,correspondent_account,30102,15732004.96408897,RUB,2020-02-03,,0.0004651220348065467,BANK_090,bank,2024-12-31,nostro,Bank_090,False,mock_generator,1.0
CORR_ACC_00000241,correspondent_account,30114,58652.22623537091,USD,2017-08-05,,0.0001191262004704461,BANK_091,bank,2024-12-31,nostro,Bank_091,False,mock_generator,1.0
CORR_ACC_00000242,correspondent_account,30109,380130778.2804503,RUB,2015-05-24,,0.0009006562245036575,CBR_001,central_bank,2024-12-31,cbr_operational,Central Bank of Russia,False,mock_generator,1.0
CORR_ACC_00000243,correspondent_account,30102,88366564.14456843,RUB,2019-06-17,,0.000695267768264632,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000244,correspondent_account,30114,10000000.0,RUB,2022-11-04,,0.00031689068921006457,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
CORR_ACC_00000245,correspondent_account,30102,138778.50782028466,USD,2016-06-25,,0.00077965657545984,BANK_095,bank,2024-12-31,nostro,Bank_095,False,mock_generator,1.0
CORR_ACC_00000246,correspondent_account,30102,-31470.0238432089,EUR,2023-01-06,,0.000533347299683714,BANK_096,bank,2024-12-31,loro,Bank_096,False,mock_generator,1.0
CORR_ACC_00000247,correspondent_account,30109,-85615.19182413114,USD,2023-08-30,,0.0008292916108234606,BANK_097,bank,2024-12-31,loro,Bank_097,False,mock_generator,1.0
CORR_ACC_00000248,correspondent_account,30110,6220606.747098548,RUB,2020-10-27,,9.589800218409606e-06,BANK_098,bank,2024-12-31,nostro,Bank_098,False,mock_generator,1.0
CORR_ACC_00000249,correspondent_account,30114,5925905.042015765,RUB,2023-06-16,,0.00083992291124487,BANK_099,bank,2024-12-31,nostro,Bank_099,False,mock_generator,1.0
CORR_ACC_00000250,correspondent_account,30102,-47548840.140406616,RUB,2022-05-06,,0.000224814108445075,BANK_100,bank,2024-12-31,loro,Bank_100,False,mock_generator,1.0
CORR_ACC_00000251,correspondent_account,30109,-4227814.661295573,RUB,2023-04-20,,0.0005893254537874367,BANK_101,bank,2024-12-31,loro,Bank_101,False,mock_generator,1.0
CORR_ACC_00000252,correspondent_account,30110,177352392.54433775,RUB,2023-05-04,,0.0005587271894019533,CBR_001,central_bank,2024-12-31,cbr_required_reserve,Central Bank of Russia,True,mock_generator,1.0
