instrument_id,instrument_type,balance_account,amount,currency,start_date,maturity_date,interest_rate,counterparty_id,counterparty_type,as_of_date,is_placement,counterparty_bank,credit_rating,data_source,version
MBK_00000153,interbank_loan,32102,-5000000.0,RUB,2024-12-20,2025-03-20,0.1552493442776096,BANK_053,bank,2024-12-31,False,Bank_053,BB,mock_generator,1.0
MBK_00000154,interbank_loan,32001,29919591.36048368,RUB,2024-12-25,2025-01-01,0.16057015055238377,BANK_054,bank,2024-12-31,True,Bank_054,AA,mock_generator,1.0
MBK_00000155,interbank_loan,32001,5236857.839926816,RUB,2024-12-31,2025-03-31,0.17380458998212409,BANK_055,bank,2024-12-31,True,Bank_055,BBB,mock_generator,1.0
MBK_00000156,interbank_loan,32001,93599711.49833328,RUB,2024-12-11,2025-01-10,0.1675942011017837,BANK_056,bank,2024-12-31,True,Bank_056,BBB,mock_generator,1.0
MBK_00000157,interbank_loan,32002,-440867.1913008894,USD,2024-12-21,2025-01-04,0.06096815889476945,BANK_057,bank,2024-12-31,False,Bank_057,AA,mock_generator,1.0
MBK_00000158,interbank_loan,32002,-60708733.219573766,RUB,2024-12-10,2025-01-09,0.15926568156272197,BANK_058,bank,2024-12-31,False,Bank_058,AA,mock_generator,1.0
MBK_00000159,interbank_loan,32001,58823.529411764706,EUR,2024-12-16,2025-01-15,0.04755187900247706,BANK_059,bank,2024-12-31,True,Bank_059,BBB,mock_generator,1.0
MBK_00000160,interbank_loan,32101,5000000.0,RUB,2024-12-19,2025-01-18,0.16612577306335816,BANK_060,bank,2024-12-31,True,Bank_060,BBB,mock_generator,1.0
MBK_00000161,interbank_loan,32101,-87367820.0122676,RUB,2024-12-22,2025-03-22,0.16533771389343793,BANK_061,bank,2024-12-31,False,Bank_061,BBB,mock_generator,1.0
MBK_00000162,interbank_loan,32002,58823.529411764706,USD,2024-12-28,2025-01-11,0.058394755027442985,BANK_062,bank,2024-12-31,True,Bank_062,BBB,mock_generator,1.0
MBK_00000163,interbank_loan,32102,41586942.48793631,RUB,2024-12-31,2025-01-01,0.16259589085967854,BANK_063,bank,2024-12-31,True,Bank_063,AA,mock_generator,1.0
MBK_00000164,interbank_loan,32001,1317047.823173273,USD,2024-12-30,2025-01-06,0.05218491422256908,BANK_064,bank,2024-12-31,True,Bank_064,BBB,mock_generator,1.0
MBK_00000165,interbank_loan,32101,110560327.77559818,RUB,2024-12-25,2025-06-23,0.17482382943931232,BANK_065,bank,2024-12-31,True,Bank_065,AA,mock_generator,1.0
MBK_00000166,interbank_loan,32102,-5000000.0,RUB,2024-12-27,2025-01-03,0.16118823357833162,BANK_066,bank,2024-12-31,False,Bank_066,A,mock_generator,1.0
MBK_00000167,interbank_loan,32001,-5226569.163210773,RUB,2024-12-31,2025-01-01,0.1708794410151339,BANK_067,bank,2024-12-31,False,Bank_067,BBB,mock_generator,1.0
MBK_00000168,interbank_loan,32101,-51266670.29390322,RUB,2024-12-29,2025-01-12,0.16503918200903692,BANK_068,bank,2024-12-31,False,Bank_068,BBB,mock_generator,1.0
MBK_00000169,interbank_loan,32102,58823.529411764706,USD,2024-12-20,2025-01-19,0.06537729547681766,BANK_069,bank,2024-12-31,True,Bank_069,A,mock_generator,1.0
MBK_00000170,interbank_loan,32002,10685502.710202629,RUB,2024-12-03,2025-06-01,0.16692201333070902,BANK_070,bank,2024-12-31,True,Bank_070,BBB,mock_generator,1.0
MBK_00000171,interbank_loan,32102,-5025220.462717446,EUR,2024-12-30,2025-01-13,0.039940544000790855,BANK_071,bank,2024-12-31,False,Bank_071,AA,mock_generator,1.0
MBK_00000172,interbank_loan,32101,6388860.128749357,RUB,2024-12-29,2025-01-12,0.1615526367344592,BANK_072,bank,2024-12-31,True,Bank_072,A,mock_generator,1.0
MBK_00000173,interbank_loan,32002,63401669.55237088,RUB,2024-12-25,2025-01-01,0.17060463120967026,BANK_073,bank,2024-12-31,True,Bank_073,AAA,mock_generator,1.0
MBK_00000174,interbank_loan,32102,1860594.5929138237,EUR,2024-12-10,2025-01-09,0.04536143204535595,BANK_074,bank,2024-12-31,True,Bank_074,A,mock_generator,1.0
MBK_00000175,interbank_loan,32001,6149830.63395199,USD,2024-12-26,2025-01-02,0.05193095092417308,BANK_075,bank,2024-12-31,True,Bank_075,BBB,mock_generator,1.0
MBK_00000176,interbank_loan,32101,-5000000.0,RUB,2024-12-10,2025-12-10,0.171277161995425,BANK_076,bank,2024-12-31,False,Bank_076,A,mock_generator,1.0
MBK_00000177,interbank_loan,32002,2346243.5572172715,USD,2024-12-25,2025-01-01,0.069567212774792,BANK_077,bank,2024-12-31,True,Bank_077,AA,mock_generator,1.0
MBK_00000178,interbank_loan,32001,29094461.70326833,RUB,2024-12-28,2025-01-04,0.17431805791109956,BANK_078,bank,2024-12-31,True,Bank_078,BBB,mock_generator,1.0
MBK_00000179,interbank_loan,32002,-5000000.0,RUB,2024-12-28,2025-01-04,0.17296858407815296,BANK_079,bank,2024-12-31,False,Bank_079,A,mock_generator,1.0
MBK_00000180,interbank_loan,32101,-399459.28866334324,EUR,2024-12-09,2025-06-07,0.040374258535079574,BANK_080,bank,2024-12-31,False,Bank_080,A,mock_generator,1.0
MBK_00000181,interbank_loan,32101,29932961.09098549,RUB,2024-12-31,2025-01-01,0.16627366329125587,BANK_081,bank,2024-12-31,True,Bank_081,A,mock_generator,1.0
MBK_00000182,interbank_loan,32001,374619.038920394,USD,2024-12-31,2025-01-01,0.05917107404881241,BANK_082,bank,2024-12-31,True,Bank_082,BBB,mock_generator,1.0
MBK_00000183,interbank_loan,32001,-123420356.78981006,RUB,2024-12-14,2025-03-14,0.17351445865171533,BANK_083,bank,2024-12-31,False,Bank_083,BBB,mock_generator,1.0
MBK_00000184,interbank_loan,32101,-76901.63988814886,EUR,2024-12-27,2025-01-03,0.04367208271622913,BANK_084,bank,2024-12-31,False,Bank_084,BBB,mock_generator,1.0
MBK_00000185,interbank_loan,32102,13795879.921879714,RUB,2024-12-03,2025-03-03,0.16647248496277026,BANK_085,bank,2024-12-31,True,Bank_085,A,mock_generator,1.0
MBK_00000186,interbank_loan,32102,568743.2791469677,EUR,2024-12-23,2025-01-06,0.0379305958581911,BANK_086,bank,2024-12-31,True,Bank_086,A,mock_generator,1.0
MBK_00000187,interbank_loan,32101,117954275.41674957,RUB,2024-12-30,2025-01-06,0.16253046193920428,BANK_087,bank,2024-12-31,True,Bank_087,A,mock_generator,1.0
MBK_00000188,interbank_loan,32001,125666759.80492066,RUB,2024-12-19,2025-03-19,0.1651303321342475,BANK_088,bank,2024-12-31,True,Bank_088,A,mock_generator,1.0
MBK_00000189,interbank_loan,32001,-22502443.868871197,RUB,2024-12-10,2025-03-10,0.16100130813885166,BANK_089,bank,2024-12-31,False,Bank_089,A,mock_generator,1.0
MBK_00000190,interbank_loan,32101,-5000000.0,RUB,2024-12-25,2025-01-01,0.16352713906043803,BANK_090,bank,2024-12-31,False,Bank_090,A,mock_generator,1.0
MBK_00000191,interbank_loan,32001,440623.3018631072,USD,2024-12-31,2025-01-01,0.05434689398541288,BANK_091,bank,2024-12-31,True,Bank_091,BBB,mock_generator,1.0
MBK_00000192,interbank_loan,32002,5000000.0,RUB,2024-12-20,2025-01-03,0.17386560963852157,BANK_092,bank,2024-12-31,True,Bank_092,A,mock_generator,1.0
MBK_00000193,interbank_loan,32101,-170417.36587676092,EUR,2024-12-31,2025-01-01,0.04354483340059389,BANK_093,bank,2024-12-31,False,Bank_093,BBB,mock_generator,1.0
MBK_00000194,interbank_loan,32102,-124217369.20417844,RUB,2024-12-31,2025-01-01,0.17169395483708721,BANK_094,bank,2024-12-31,False,Bank_094,A,mock_generator,1.0
MBK_00000195,interbank_loan,32002,-159709706.5881064,RUB,2024-12-20,2025-01-03,0.17191985666270312,BANK_095,bank,2024-12-31,False,Bank_095,BBB,mock_generator,1.0
MBK_00000196,interbank_loan,32001,31227131.058356877,RUB,2024-12-13,2025-12-13,0.17198815961655403,BANK_096,bank,2024-12-31,True,Bank_096,A,mock_generator,1.0
MBK_00000197,interbank_loan,32101,30403585.503595196,RUB,2024-12-31,2025-01-01,0.16998023118862648,BANK_097,bank,2024-12-31,True,Bank_097,BBB,mock_generator,1.0
MBK_00000198,interbank_loan,32002,1538673.375891849,EUR,2024-12-31,2025-01-01,0.0409812102375764,BANK_098,bank,2024-12-31,True,Bank_098,BBB,mock_generator,1.0
MBK_00000199,interbank_loan,32001,175037797.07882792,RUB,2024-12-26,2025-01-02,0.16612586220797332,BANK_099,bank,2024-12-31,True,Bank_099,A,mock_generator,1.0
MBK_00000200,interbank_loan,32101,-169368.16151817405,USD,2024-12-02,2025-12-02,0.05512095537001217,BANK_000,bank,2024-12-31,False,Bank_000,BBB,mock_generator,1.0
MBK_00000201,interbank_loan,32102,58823.529411764706,USD,2024-12-28,2025-01-04,0.05352447794873292,BANK_001,bank,2024-12-31,True,Bank_001,AA,mock_generator,1.0
MBK_00000202,interbank_loan,32101,-58823.529411764706,USD,2024-12-28,2025-01-11,0.0632327279762147,BANK_002,bank,2024-12-31,False,Bank_002,BB,mock_generator,1.0
MBK_00000203,interbank_loan,32102,-26081145.81303068,RUB,2024-12-31,2025-01-01,0.1550642393018008,BANK_003,bank,2024-12-31,False,Bank_003,A,mock_generator,1.0
MBK_00000204,interbank_loan,32102,-11907914.750856215,RUB,2024-12-22,2025-01-05,0.16131096045116478,BANK_004,bank,2024-12-31,False,Bank_004,A,mock_generator,1.0
MBK_00000205,interbank_loan,32001,-20549764.847087614,RUB,2024-12-31,2025-01-01,0.1630558935274781,BANK_005,bank,2024-12-31,False,Bank_005,BBB,mock_generator,1.0
MBK_00000206,interbank_loan,32102,40744529.03854563,RUB,2024-12-25,2025-01-01,0.1733722146900659,BANK_006,bank,2024-12-31,True,Bank_006,BB,mock_generator,1.0
MBK_00000207,interbank_loan,32001,63988181.28443127,RUB,2024-12-22,2025-01-21,0.1644330782047064,BANK_007,bank,2024-12-31,True,Bank_007,A,mock_generator,1.0
MBK_00000208,interbank_loan,32001,45801133.958449155,RUB,2024-12-25,2025-01-01,0.1746295160539495,BANK_008,bank,2024-12-31,True,Bank_008,A,mock_generator,1.0
MBK_00000209,interbank_loan,32102,91046729.80638437,RUB,2024-12-31,2025-01-01,0.16105233400332722,BANK_009,bank,2024-12-31,True,Bank_009,A,mock_generator,1.0
MBK_00000210,interbank_loan,32102,-1452718.6265964669,EUR,2024-12-27,2025-01-03,0.050761618295739025,BANK_010,bank,2024-12-31,False,Bank_010,AAA,mock_generator,1.0
MBK_00000211,interbank_loan,32001,14738039.388458231,RUB,2024-12-03,2025-01-02,0.1557291075080937,BANK_011,bank,2024-12-31,True,Bank_011,A,mock_generator,1.0
MBK_00000212,interbank_loan,32102,-5000000.0,RUB,2024-12-20,2025-06-18,0.16435266824800152,BANK_012,bank,2024-12-31,False,Bank_012,BBB,mock_generator,1.0
MBK_00000213,interbank_loan,32102,119019841.76603936,RUB,2024-12-21,2025-01-04,0.16171907516557213,BANK_013,bank,2024-12-31,True,Bank_013,BBB,mock_generator,1.0
MBK_00000214,interbank_loan,32001,-58823.529411764706,USD,2024-12-31,2025-01-01,0.06752011121696921,BANK_014,bank,2024-12-31,False,Bank_014,BBB,mock_generator,1.0
MBK_00000215,interbank_loan,32101,-88890578.563085,RUB,2024-12-04,2025-03-04,0.16994089022650133,BANK_015,bank,2024-12-31,False,Bank_015,BBB,mock_generator,1.0
MBK_00000216,interbank_loan,32002,62995.760354132566,USD,2024-12-06,2025-01-05,0.060322211241308564,BANK_016,bank,2024-12-31,True,Bank_016,BBB,mock_generator,1.0
MBK_00000217,interbank_loan,32102,-65139606.54896296,RUB,2024-12-19,2025-01-18,0.1575488417539937,BANK_017,bank,2024-12-31,False,Bank_017,AA,mock_generator,1.0
MBK_00000218,interbank_loan,32101,22567775.91013929,RUB,2024-12-24,2025-06-22,0.16282535489800457,BANK_018,bank,2024-12-31,True,Bank_018,BBB,mock_generator,1.0
MBK_00000219,interbank_loan,32101,-819146.237473665,EUR,2024-12-10,2025-01-09,0.04594841453189394,BANK_019,bank,2024-12-31,False,Bank_019,BBB,mock_generator,1.0
MBK_00000220,interbank_loan,32001,662469540.8369075,RUB,2024-12-29,2025-01-05,0.16079064992005143,BANK_020,bank,2024-12-31,True,Bank_020,A,mock_generator,1.0
MBK_00000221,interbank_loan,32002,-1118475.566893279,USD,2024-12-23,2025-01-06,0.05475252038627148,BANK_021,bank,2024-12-31,False,Bank_021,A,mock_generator,1.0
MBK_00000222,interbank_loan,32001,-7528056.281452742,RUB,2024-12-31,2025-01-01,0.15847048157440935,BANK_022,bank,2024-12-31,False,Bank_022,BBB,mock_generator,1.0
MBK_00000223,interbank_loan,32102,-6238979.654803935,RUB,2024-12-14,2025-12-14,0.16268214878463286,BANK_023,bank,2024-12-31,False,Bank_023,AA,mock_generator,1.0
MBK_00000224,interbank_loan,32102,42663201.612417005,RUB,2024-12-31,2025-01-01,0.15952113618477276,BANK_024,bank,2024-12-31,True,Bank_024,BBB,mock_generator,1.0
MBK_00000225,interbank_loan,32001,-180896.79551942582,USD,2024-12-26,2025-01-02,0.06024034225886485,BANK_025,bank,2024-12-31,False,Bank_025,BB,mock_generator,1.0
MBK_00000226,interbank_loan,32001,89605993.31845106,RUB,2024-12-29,2025-01-05,0.15820464356310104,BANK_026,bank,2024-12-31,True,Bank_026,A,mock_generator,1.0
MBK_00000227,interbank_loan,32001,58823.529411764706,EUR,2024-12-31,2025-01-14,0.04923006674794017,BANK_027,bank,2024-12-31,True,Bank_027,BBB,mock_generator,1.0
MBK_00000228,interbank_loan,32001,-341648148.738035,RUB,2024-12-21,2025-01-04,0.16771284541925335,BANK_028,bank,2024-12-31,False,Bank_028,A,mock_generator,1.0
MBK_00000229,interbank_loan,32102,222915.31619853326,USD,2024-12-13,2025-06-11,0.061839244434355525,BANK_029,bank,2024-12-31,True,Bank_029,AA,mock_generator,1.0
MBK_00000230,interbank_loan,32102,-58823.529411764706,USD,2024-12-27,2025-01-03,0.0532032392284778,BANK_030,bank,2024-12-31,False,Bank_030,A,mock_generator,1.0
MBK_00000231,interbank_loan,32102,38274472.4651646,RUB,2024-12-27,2025-01-03,0.16069852359176942,BANK_031,bank,2024-12-31,True,Bank_031,A,mock_generator,1.0
MBK_00000232,interbank_loan,32101,92961455.6501525,RUB,2024-12-17,2025-01-16,0.15628754890030508,BANK_032,bank,2024-12-31,True,Bank_032,BBB,mock_generator,1.0
MBK_00000233,interbank_loan,32002,8953541.742360255,RUB,2024-12-25,2025-01-08,0.15827773746290938,BANK_033,bank,2024-12-31,True,Bank_033,BBB,mock_generator,1.0
MBK_00000234,interbank_loan,32002,65035832.52159165,RUB,2024-12-29,2025-01-28,0.15672343410384412,BANK_034,bank,2024-12-31,True,Bank_034,AA,mock_generator,1.0
MBK_00000235,interbank_loan,32001,408576.0514691353,EUR,2024-12-30,2025-03-30,0.04886831907127481,BANK_035,bank,2024-12-31,True,Bank_035,A,mock_generator,1.0
MBK_00000236,interbank_loan,32101,-10208728.623701813,RUB,2024-12-31,2025-01-01,0.17367121565618945,BANK_036,bank,2024-12-31,False,Bank_036,BBB,mock_generator,1.0
MBK_00000237,interbank_loan,32001,46928760.915626004,RUB,2024-12-27,2025-01-03,0.1639008858950538,BANK_037,bank,2024-12-31,True,Bank_037,AA,mock_generator,1.0
MBK_00000238,interbank_loan,32001,9195225.93885347,RUB,2024-12-24,2025-01-07,0.17405015664264542,BANK_038,bank,2024-12-31,True,Bank_038,BBB,mock_generator,1.0
MBK_00000239,interbank_loan,32101,25204684.560604576,RUB,2024-12-25,2025-03-25,0.1734211289892014,BANK_039,bank,2024-12-31,True,Bank_039,BBB,mock_generator,1.0
MBK_00000240,interbank_loan,32102,72523359.2554305,RUB,2024-12-27,2025-01-10,0.15543189669724064,BANK_040,bank,2024-12-31,True,Bank_040,A,mock_generator,1.0
MBK_00000241,interbank_loan,32101,7948295.028896274,RUB,2024-12-31,2025-01-01,0.17468684422756756,BANK_041,bank,2024-12-31,True,Bank_041,AA,mock_generator,1.0
MBK_00000242,interbank_loan,32101,-89857293.26653038,RUB,2024-12-31,2025-01-07,0.17347131264597798,BANK_042,bank,2024-12-31,False,Bank_042,A,mock_generator,1.0
MBK_00000243,interbank_loan,32101,37203395.34939003,RUB,2024-12-25,2025-01-01,0.16652312211229753,BANK_043,bank,2024-12-31,True,Bank_043,BB,mock_generator,1.0
MBK_00000244,interbank_loan,32101,-7111755.656707094,RUB,2024-12-26,2025-01-25,0.17400857402426706,BANK_044,bank,2024-12-31,False,Bank_044,BB,mock_generator,1.0
MBK_00000245,interbank_loan,32102,-72955269.35032709,RUB,2024-12-28,2025-01-04,0.1575164192078429,BANK_045,bank,2024-12-31,False,Bank_045,AAA,mock_generator,1.0
MBK_00000246,interbank_loan,32002,6428523.048732888,RUB,2024-12-22,2025-03-22,0.1618903785899138,BANK_046,bank,2024-12-31,True,Bank_046,BB,mock_generator,1.0
MBK_00000247,interbank_loan,32101,-334898321.7184858,RUB,2024-12-31,2025-01-01,0.1604274300490234,BANK_047,bank,2024-12-31,False,Bank_047,AA,mock_generator,1.0
MBK_00000248,interbank_loan,32002,229228.936264476,EUR,2024-12-26,2025-01-02,0.046765986456117396,BANK_048,bank,2024-12-31,True,Bank_048,AA,mock_generator,1.0
MBK_00000249,interbank_loan,32002,5000000.0,RUB,2024-12-28,2025-01-04,0.15814577146919537,BANK_049,bank,2024-12-31,True,Bank_049,AA,mock_generator,1.0
MBK_00000250,interbank_loan,32001,-1204075.2410523628,USD,2024-12-18,2025-01-01,0.06334985774083961,BANK_050,bank,2024-12-31,False,Bank_050,BBB,mock_generator,1.0
MBK_00000251,interbank_loan,32002,5000000.0,RUB,2024-12-31,2025-01-14,0.15662448575055185,BANK_051,bank,2024-12-31,True,Bank_051,BB,mock_generator,1.0
MBK_00000252,interbank_loan,32001,-5000000.0,RUB,2024-12-19,2025-06-17,0.1684380793456964,BANK_052,bank,2024-12-31,False,Bank_052,AAA,mock_generator,1.0
MBK_00000253,interbank_loan,32001,-223255077.30653626,RUB,2024-12-04,2025-06-02,0.17195436805568956,BANK_053,bank,2024-12-31,False,Bank_053,A,mock_generator,1.0
MBK_00000254,interbank_loan,32101,-586489.207751865,EUR,2024-12-31,2025-01-01,0.035524206605012675,BANK_054,bank,2024-12-31,False,Bank_054,A,mock_generator,1.0
MBK_00000255,interbank_loan,32102,-35526494.45395994,RUB,2024-12-31,2025-01-01,0.16554184429020857,BANK_055,bank,2024-12-31,False,Bank_055,A,mock_generator,1.0
MBK_00000256,interbank_loan,32102,278571.79691790504,EUR,2024-12-12,2025-03-12,0.038364109538646995,BANK_056,bank,2024-12-31,True,Bank_056,A,mock_generator,1.0
MBK_00000257,interbank_loan,32001,-12588364.677749654,RUB,2024-12-29,2025-01-05,0.17291265870379857,BANK_057,bank,2024-12-31,False,Bank_057,AA,mock_generator,1.0
MBK_00000258,interbank_loan,32102,58823.529411764706,EUR,2024-12-27,2025-01-03,0.04280032489754129,BANK_058,bank,2024-12-31,True,Bank_058,BBB,mock_generator,1.0
MBK_00000259,interbank_loan,32002,21138012.23212168,RUB,2024-12-24,2025-06-22,0.16907534237265331,BANK_059,bank,2024-12-31,True,Bank_059,AA,mock_generator,1.0
MBK_00000260,interbank_loan,32102,-442614.57464124216,EUR,2024-12-30,2025-01-13,0.04868703400666176,BANK_060,bank,2024-12-31,False,Bank_060,AA,mock_generator,1.0
MBK_00000261,interbank_loan,32102,-38624500.55826689,RUB,2024-12-20,2025-01-19,0.16635598193192216,BANK_061,bank,2024-12-31,False,Bank_061,BBB,mock_generator,1.0
MBK_00000262,interbank_loan,32001,5000000.0,RUB,2024-12-09,2025-01-08,0.16522778454385453,BANK_062,bank,2024-12-31,True,Bank_062,BBB,mock_generator,1.0
MBK_00000263,interbank_loan,32002,5000000.0,RUB,2024-12-09,2025-03-09,0.16644228366781086,BANK_063,bank,2024-12-31,True,Bank_063,BBB,mock_generator,1.0
MBK_00000264,interbank_loan,32001,-6075623.983195991,RUB,2024-12-31,2025-01-01,0.16790791804605948,BANK_064,bank,2024-12-31,False,Bank_064,A,mock_generator,1.0
MBK_00000265,interbank_loan,32001,-904446.8420573453,EUR,2024-12-04,2025-01-03,0.03527454275227246,BANK_065,bank,2024-12-31,False,Bank_065,BBB,mock_generator,1.0
MBK_00000266,interbank_loan,32002,58823.529411764706,USD,2024-12-05,2025-03-05,0.05732506132843351,BANK_066,bank,2024-12-31,True,Bank_066,A,mock_generator,1.0
MBK_00000267,interbank_loan,32101,-5000000.0,RUB,2024-12-19,2025-06-17,0.16663788224276588,BANK_067,bank,2024-12-31,False,Bank_067,AA,mock_generator,1.0
MBK_00000268,interbank_loan,32101,70771831.56510864,RUB,2024-12-22,2025-01-21,0.15534588502547714,BANK_068,bank,2024-12-31,True,Bank_068,AA,mock_generator,1.0
MBK_00000269,interbank_loan,32001,37208483.008420706,RUB,2024-12-25,2025-01-08,0.1595549262991357,BANK_069,bank,2024-12-31,True,Bank_069,A,mock_generator,1.0
MBK_00000270,interbank_loan,32002,-187334911.65902957,RUB,2024-12-30,2025-01-06,0.16575041957908884,BANK_070,bank,2024-12-31,False,Bank_070,AA,mock_generator,1.0
MBK_00000271,interbank_loan,32002,-1215087.0877017411,EUR,2024-12-05,2025-01-04,0.0548598178703297,BANK_071,bank,2024-12-31,False,Bank_071,A,mock_generator,1.0
MBK_00000272,interbank_loan,32002,-9503509.231389912,RUB,2024-12-09,2025-06-07,0.16937813421029674,BANK_072,bank,2024-12-31,False,Bank_072,AA,mock_generator,1.0
MBK_00000273,interbank_loan,32002,921501.280658319,USD,2024-12-26,2025-01-02,0.05761765817730807,BANK_073,bank,2024-12-31,True,Bank_073,BBB,mock_generator,1.0
MBK_00000274,interbank_loan,32102,-254682272.2653553,RUB,2024-12-31,2025-01-01,0.1578435064640466,BANK_074,bank,2024-12-31,False,Bank_074,AA,mock_generator,1.0
MBK_00000275,interbank_loan,32102,-42244770.96399161,RUB,2024-12-31,2025-01-01,0.17203098627830382,BANK_075,bank,2024-12-31,False,Bank_075,A,mock_generator,1.0
MBK_00000276,interbank_loan,32102,-10891609.563398795,RUB,2024-12-29,2025-01-12,0.1700009130488552,BANK_076,bank,2024-12-31,False,Bank_076,A,mock_generator,1.0
MBK_00000277,interbank_loan,32002,-27387799.978162132,RUB,2024-12-29,2025-01-12,0.16841556045864947,BANK_077,bank,2024-12-31,False,Bank_077,A,mock_generator,1.0
MBK_00000278,interbank_loan,32102,-87047075.3564736,RUB,2024-12-03,2025-01-02,0.1742889081647848,BANK_078,bank,2024-12-31,False,Bank_078,BB,mock_generator,1.0
MBK_00000279,interbank_loan,32102,27650970.13551757,RUB,2024-12-31,2025-01-14,0.16374374455240134,BANK_079,bank,2024-12-31,True,Bank_079,A,mock_generator,1.0
MBK_00000280,interbank_loan,32002,-40265298.44474913,RUB,2024-12-26,2025-01-02,0.1713835363905421,BANK_080,bank,2024-12-31,False,Bank_080,AA,mock_generator,1.0
MBK_00000281,interbank_loan,32001,45644105.90770698,RUB,2024-12-06,2025-03-06,0.16134255305570722,BANK_081,bank,2024-12-31,True,Bank_081,BB,mock_generator,1.0
